0.000657705, 0.00266042, 0.00605361, 0.0108801, 0.0172104, 0.0251682, 0.0349277, 0.0467125, 0.060811, 0.0775746, 0.0973919, 0.120668, 0.147799, 0.173483, 0.190308, 0.201019, 0.211275, 0.223523, 0.237983, 0.254589, 0.273302, 0.294104, 0.316998, 0.342003, 0.369156, 0.392989, 0.415567, 0.440242, 0.466954, 0.495663, 0.526345, 0.558982, 0.593572, 0.63012, 0.668638, 0.70915, 0.746629, 0.784954, 0.825197, 0.867334, 0.911349, 0.95723, 1.00498, 1.05459, 1.10134, 1.14904, 1.19861, 1.25, 1.27804, 1.28832, 1.29127, 1.2912, 1.28987, 1.28802, 1.28596, 1.28381, 1.28162, 1.27942, 1.27721, 1.27499, 1.27277, 1.27055, 1.26833, 1.2661, 1.26388, 1.26165, 1.25942, 1.25719, 1.25495, 1.25272, 1.25048, 1.24824, 1.246, 1.24376, 1.24152, 1.23927, 1.23703, 1.23478, 1.23253, 1.23028, 1.22816, 1.2264, 1.22504, 1.22405, 1.22336, 1.22289, 1.22259, 1.22241, 1.22231, 1.22225, 1.22224, 1.22226, 1.22229, 1.22233, 1.22238, 1.22243, 1.22248, 1.22253, 1.22258, 1.22262, 1.22267, 1.22271, 1.22276, 1.2228, 1.22285, 1.22289, 1.22294, 1.22298, 1.22303, 1.22307, 1.22312, 1.22316, 1.22321, 1.22325, 1.22329, 1.22334, 1.22338, 1.22342, 1.22347, 1.22351, 1.22355, 1.2236, 1.22364, 1.22368, 1.22373, 1.22377, 1.22381, 1.22385, 1.2239, 1.22394, 1.22398, 1.22402, 1.22406, 1.2241, 1.22415, 1.22419, 1.22423, 1.22427, 1.22431, 1.22435, 1.22439, 1.22443, 1.22447, 1.22451, 1.22455, 1.22459, 1.22463, 1.22467, 1.22471, 1.22475, 1.22479, 1.22483, 1.22487, 1.2249, 1.22494, 1.22498, 1.22502, 1.22506, 1.22509, 1.22513, 1.22517, 1.22521, 1.22524, 1.22528, 1.22532, 1.22535, 1.22539, 1.22543, 1.22546, 1.2255, 1.22553, 1.22557, 1.2256, 1.22564, 1.22567, 1.22571, 1.22574, 1.22577, 1.22581, 1.22584, 1.22588, 1.22591, 1.22594, 1.22597, 1.22601, 1.22604, 1.22607, 1.2261, 1.22613, 1.22616, 1.22619, 1.22623, 1.22626, 1.22628, 1.22631, 1.22634, 1.22637, 1.2264, 1.22643, 1.22646, 1.22648, 1.22651, 1.22654, 1.22656, 1.22659, 1.22661, 1.22664, 1.22666, 1.22669, 1.22671, 1.22673, 1.22675, 1.22678, 1.2268, 1.22682, 1.22684, 1.22686, 1.22688, 1.2269, 1.22692, 1.22694, 1.22696, 1.22698, 1.227, 1.22702, 1.22704, 1.22706, 1.22708, 1.2271, 1.22712, 1.22714, 1.22715, 1.22717, 1.22719, 1.22721, 1.22723, 1.22724, 1.22726, 1.22728, 1.2273, 1.22731, 1.22732, 1.22734, 1.22744, 1.22759, 1.22779, 1.22804, 1.22832, 1.22863, 1.22897, 1.22933, 1.22969, 1.23007, 1.23044, 1.23022, 1.22926, 1.22793, 1.2265, 1.22501, 1.22346, 1.22183, 1.22013, 1.21833, 1.21644, 1.21443, 1.21231, 1.21007, 1.20769, 1.20516, 1.20249, 1.19966, 1.19666, 1.19348, 1.19011, 1.18655, 1.18279, 1.17882, 1.17462, 1.1702, 1.16554, 1.16063, 1.15546, 1.15003, 1.14433, 1.13834, 1.13207, 1.1255, 1.11862, 1.11142, 1.1039, 1.09604, 1.08784, 1.07929, 1.07039, 1.06111, 1.05146, 1.04142, 1.03098, 1.02014, 1.0089, 0.99723, 0.985133, 0.972598, 0.959616, 0.946179, 0.932278, 0.917904, 0.903049, 0.887707, 0.871866, 0.855519, 0.838655, 0.821267, 0.803344, 0.78488, 0.765864, 0.746288, 0.726145, 0.705426, 0.684125, 0.662233, 0.639738, 0.616633, 0.592908, 0.568555, 0.543564, 0.517926, 0.491633, 0.464677, 0.437047, 0.408736, 0.379735, 0.350035, 0.319628, 0.288505, 0.256658, 0.224079, 0.19076, 0.156698, 0.121882, 0.0863039, 0.0499543, 0.0128238, -0.0250968, -0.0638167, -0.103345, -0.143691, -0.184864, -0.226873, -0.269726, -0.313434, -0.358004, -0.403445, -0.449766, -0.496976, -0.545085, -0.5941, -0.644032, -0.694889, -0.746679, -0.799411, -0.853093, -0.907735, -0.963345, -1.01993, -1.0775, -1.13607, -1.19565, -1.25623, -1.31784, -1.38048, -1.44416, -1.50889, -1.57468, -1.64153, -1.70947, -1.77849, -1.84861, -1.91984, -1.99218, -2.05945, -2.1111, -2.14987, -2.17808, -2.19767, -2.21026, -2.21724, -2.21974, -2.21871, -2.21499, -2.2092, -2.20186, -2.19343, -2.18425, -2.17461, -2.16476, -2.15487, -2.14509, -2.13553, -2.12627, -2.11738, -2.1089, -2.10085, -2.09325, -2.0861, -2.07941, -2.07316, -2.06735, -2.06195, -2.05695, -2.05234, -2.04808, -2.04416, -2.04056, -2.03725, -2.03422, -2.03145, -2.02891, -2.0266, -2.02448, -2.02255, -2.02079, -2.01918, -2.01771, -2.01636, -2.01513, -2.01402, -2.01301, -2.01212, -2.01132, -2.01062, -2.01002, -2.00952, -2.00914, -2.00887, -2.00873, -2.00792, -2.00314, -1.99271, -1.98011, -1.96814, -1.95812, -1.95022, -1.94447, -1.94065, -1.93822, -1.93678, -1.93602, -1.93577, -1.93586, -1.93619, -1.93667, -1.93726, -1.93793, -1.93866, -1.93944, -1.94025, -1.94107, -1.94187, -1.94267, -1.94344, -1.94418, -1.94489, -1.94557, -1.94622, -1.94686, -1.94747, -1.94805, -1.94862, -1.94917, -1.94972, -1.95026, -1.9508, -1.95133, -1.95187, -1.95241, -1.95295, -1.95349, -1.95403, -1.95457, -1.95511, -1.95564, -1.95617, -1.95668, -1.9572, -1.9577, -1.9582, -1.9587, -1.9592, -1.9597, -1.96019, -1.96068, -1.96117, -1.96166, -1.96215, -1.96264, -1.96312, -1.96361, -1.96409, -1.96457, -1.96492, -1.96513, -1.96526, -1.96535, -1.96544, -1.96548, -1.96549, -1.96547, -1.96543, -1.9654, -1.96537, -1.96535, -1.96533, -1.96532, -1.96531, -1.9653, -1.96529, -1.96529, -1.96529, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528, -1.96528
